REGION,DIVISION,STATE,NAME,SEX,ORIGIN,RACE,ESTIMATESBASE2000,POPESTIMATE2000,POPESTIMATE2001,POPESTIMATE2002,POPESTIMATE2003,POPESTIMATE2004,POPESTIMATE2005,POPESTIMATE2006,POPESTIMATE2007,POPESTIMATE2008,POPESTIMATE2009,CENSUS2010POP,POPESTIMATE2010
3,7,48,Texas,2,1,2,1230987,1234526,1255902,1276090,1295105,1314667,1335941,1408845,1428930,1452223,1480646,1501104,1505862
3,7,48,Texas,2,1,3,35006,34961,35821,36494,37025,37626,38106,38764,39336,40005,40541,40964,41162
3,7,48,Texas,2,1,4,287759,291543,310346,329091,347056,364317,383170,406896,430467,453651,477015,493393,496701
3,7,48,Texas,2,1,5,5494,5551,5875,6224,6591,6917,7263,7664,8167,8611,9020,9342,9405
3,7,48,Texas,2,1,6,85545,86516,92232,97761,103278,108668,114673,122430,130014,137531,145139,151140,152233
3,7,48,Texas,2,2,0,3273459,3308866,3433265,3562552,3692500,3821272,3954357,4107061,4265796,4422934,4583042,4697168,4733822
3,7,48,Texas,2,2,1,3172002,3205244,3319866,3438944,3557931,3675010,3794967,3931409,4072334,4210577,4350262,4449655,4484614
3,7,48,Texas,2,2,2,38879,39307,42816,46308,49872,53578,58008,63961,70122,76308,82726,87084,87837
3,7,48,Texas,2,2,3,32901,33693,36544,39632,42933,46721,51017,56092,61807,68333,75762,81382,81912
3,7,48,Texas,2,2,4,9510,9706,10337,11064,11873,12557,13487,14629,15958,17456,19067,20017,20159
3,7,48,Texas,2,2,5,4421,4489,4632,4718,4841,4946,5107,5317,5606,5856,6094,6176,6214
3,7,48,Texas,2,2,6,15746,16427,19070,21886,25050,28460,31771,35653,39969,44404,49131,52854,53086
4,8,49,Utah,0,0,0,2233183,2244502,2283715,2324815,2360137,2401580,2457719,2525507,2597746,2663029,2723421,2763885,2776469
4,8,49,Utah,0,0,1,2100216,2109989,2142381,2176691,2206161,2241095,2289230,2347641,2409092,2464247,2514266,2547329,2558131
4,8,49,Utah,0,0,2,19376,19465,20811,22021,22684,23873,25405,27173,29397,30893,32768,33864,34072
4,8,49,Utah,0,0,3,31154,31370,31648,32370,32712,33272,34192,35336,36955,38241,39563,40729,40947
4,8,49,Utah,0,0,4,38625,39186,40848,42425,43809,45460,47142,49387,51363,53811,56305,57800,58297
4,8,49,Utah,0,0,5,15984,16223,17084,17815,18637,19432,20380,21302,22656,24014,25204,26049,26214
4,8,49,Utah,0,0,6,27828,28269,30943,33493,36134,38448,41370,44668,48283,51823,55315,58114,58808
4,8,49,Utah,0,1,0,2031625,2040146,2066067,2093704,2117090,2146716,2188250,2238089,2288085,2332297,2375838,2405545,2414511
4,8,49,Utah,0,1,1,1910519,1917865,1939037,1961882,1981343,2006561,2042590,2085324,2127722,2165034,2201203,2226363,2233952
4,8,49,Utah,0,1,2,16578,16607,17586,18434,18873,19668,20696,22215,23539,24504,25886,26328,26462
4,8,49,Utah,0,1,3,26891,26958,26552,26553,26202,25922,26066,26342,26871,26962,27218,27228,27347
4,8,49,Utah,0,1,4,37531,38075,39547,40995,42296,43790,45304,47371,49159,51340,53516,54794,55264
4,8,49,Utah,0,1,5,15230,15462,16193,16864,17600,18306,19149,19983,21162,22373,23395,24183,24343
4,8,49,Utah,0,1,6,24876,25179,27152,28976,30776,32469,34445,36854,39632,42084,44620,46649,47143
4,8,49,Utah,0,2,0,201558,204356,217648,231111,243047,254864,269469,287418,309661,330732,347583,358340,361958
4,8,49,Utah,0,2,1,189697,192124,203344,214809,224818,234534,246640,262317,281370,299213,313063,320966,324179
4,8,49,Utah,0,2,2,2798,2858,3225,3587,3811,4205,4709,4958,5858,6389,6882,7536,7610
4,8,49,Utah,0,2,3,4263,4412,5096,5817,6510,7350,8126,8994,10084,11279,12345,13501,13600
4,8,49,Utah,0,2,4,1094,1111,1301,1430,1513,1670,1838,2016,2204,2471,2789,3006,3033
4,8,49,Utah,0,2,5,754,761,891,951,1037,1126,1231,1319,1494,1641,1809,1866,1871
4,8,49,Utah,0,2,6,2952,3090,3791,4517,5358,5979,6925,7814,8651,9739,10695,11465,11665
4,8,49,Utah,1,0,0,1119039,1124675,1144533,1165962,1184270,1204831,1232978,1267516,1305074,1337398,1367912,1388317,1394820
4,8,49,Utah,1,0,1,1051676,1056527,1073102,1091115,1106375,1123739,1147882,1177684,1209618,1236905,1262120,1278620,1284243
4,8,49,Utah,1,0,2,11041,11101,11847,12539,12922,13624,14424,15471,16710,17488,18530,19213,19340
4,8,49,Utah,1,0,3,15559,15669,15768,16150,16366,16653,17154,17706,18564,19193,19856,20546,20651
4,8,49,Utah,1,0,4,18302,18563,19253,19936,20609,21316,22045,23043,23980,25070,26289,26979,27209
4,8,49,Utah,1,0,5,8351,8472,8865,9245,9675,10069,10607,11108,11812,12500,13168,13579,13666
4,8,49,Utah,1,0,6,14110,14343,15698,16977,18323,19430,20866,22504,24390,26242,27949,29380,29711
4,8,49,Utah,1,1,0,1011122,1015311,1028743,1043114,1055624,1070446,1091516,1117073,1143618,1165864,1188060,1203278,1207902
4,8,49,Utah,1,1,1,950079,953684,964834,976881,987358,1000138,1018415,1040428,1063016,1081853,1100267,1113103,1117035
4,8,49,Utah,1,1,2,9573,9604,10160,10627,10903,11326,11940,12819,13593,14135,14909,15285,15370
4,8,49,Utah,1,1,3,13193,13225,13002,12999,12835,12669,12756,12904,13169,13160,13305,13330,13385
4,8,49,Utah,1,1,4,17724,17974,18579,19206,19825,20453,21109,22002,22853,23846,24845,25448,25667
4,8,49,Utah,1,1,5,7954,8072,8404,8747,9136,9486,9974,10394,11035,11655,12228,12616,12701
4,8,49,Utah,1,1,6,12599,12752,13764,14654,15567,16374,17322,18526,19952,21215,22506,23496,23744
4,8,49,Utah,1,2,0,107917,109364,115790,122848,128646,134385,141462,150443,161456,171534,179852,185039,186918
4,8,49,Utah,1,2,1,101597,102843,108268,114234,119017,123601,129467,137256,146602,155052,161853,165517,167208
4,8,49,Utah,1,2,2,1468,1497,1687,1912,2019,2298,2484,2652,3117,3353,3621,3928,3970
4,8,49,Utah,1,2,3,2366,2444,2766,3151,3531,3984,4398,4802,5395,6033,6551,7216,7266
4,8,49,Utah,1,2,4,578,589,674,730,784,863,936,1041,1127,1224,1444,1531,1542
4,8,49,Utah,1,2,5,397,400,461,498,539,583,633,714,777,845,940,963,965
4,8,49,Utah,1,2,6,1511,1591,1934,2323,2756,3056,3544,3978,4438,5027,5443,5884,5967
4,8,49,Utah,2,0,0,1114144,1119827,1139182,1158853,1175867,1196749,1224741,1257991,1292672,1325631,1355509,1375568,1381649
4,8,49,Utah,2,0,1,1048540,1053462,1069279,1085576,1099786,1117356,1141348,1169957,1199474,1227342,1252146,1268709,1273888
4,8,49,Utah,2,0,2,8335,8364,8964,9482,9762,10249,10981,11702,12687,13405,14238,14651,14732
4,8,49,Utah,2,0,3,15595,15701,15880,16220,16346,16619,17038,17630,18391,19048,19707,20183,20296
4,8,49,Utah,2,0,4,20323,20623,21595,22489,23200,24144,25097,26344,27383,28741,30016,30821,31088
4,8,49,Utah,2,0,5,7633,7751,8219,8570,8962,9363,9773,10194,10844,11514,12036,12470,12548
4,8,49,Utah,2,0,6,13718,13926,15245,16516,17811,19018,20504,22164,23893,25581,27366,28734,29097
4,8,49,Utah,2,1,0,1020503,1024835,1037324,1050590,1061466,1076270,1096734,1121016,1144467,1166433,1187778,1202267,1206609
4,8,49,Utah,2,1,1,960440,964181,974203,985001,993985,1006423,1024175,1044896,1064706,1083181,1100936,1113260,1116917
4,8,49,Utah,2,1,2,7005,7003,7426,7807,7970,8342,8756,9396,9946,10369,10977,11043,11092
4,8,49,Utah,2,1,3,13698,13733,13550,13554,13367,13253,13310,13438,13702,13802,13913,13898,13962
4,8,49,Utah,2,1,4,19807,20101,20968,21789,22471,23337,24195,25369,26306,27494,28671,29346,29597
4,8,49,Utah,2,1,5,7276,7390,7789,8117,8464,8820,9175,9589,10127,10718,11167,11567,11642
4,8,49,Utah,2,1,6,12277,12427,13388,14322,15209,16095,17123,18328,19680,20869,22114,23153,23399
4,8,49,Utah,2,2,0,93641,94992,101858,108263,114401,120479,128007,136975,148205,159198,167731,173301,175040
4,8,49,Utah,2,2,1,88100,89281,95076,100575,105801,110933,117173,125061,134768,144161,151210,155449,156971
4,8,49,Utah,2,2,2,1330,1361,1538,1675,1792,1907,2225,2306,2741,3036,3261,3608,3640
4,8,49,Utah,2,2,3,1897,1968,2330,2666,2979,3366,3728,4192,4689,5246,5794,6285,6334
4,8,49,Utah,2,2,4,516,522,627,700,729,807,902,975,1077,1247,1345,1475,1491
4,8,49,Utah,2,2,5,357,361,430,453,498,543,598,605,717,796,869,903,906
4,8,49,Utah,2,2,6,1441,1499,1857,2194,2602,2923,3381,3836,4213,4712,5252,5581,5698
1,1,50,Vermont,0,0,0,608613,609618,612223,615442,617858,619920,621215,622892,623481,624151,624817,625741,625960
1,1,50,Vermont,0,0,1,591213,592031,593614,595803,597224,598348,598555,599014,598657,598535,597923,598592,598607
1,1,50,Vermont,0,0,2,3238,3251,3618,3882,4243,4599,4958,5386,5640,6051,6534,6456,6416
1,1,50,Vermont,0,0,3,2482,2490,2534,2490,2447,2467,2406,2417,2362,2370,2379,2308,2270
1,1,50,Vermont,0,0,4,5359,5462,5798,6189,6482,6684,6971,7316,7671,7676,7983,8069,8062
1,1,50,Vermont,0,0,5,149,149,157,151,162,155,164,172,181,171,174,175,188
1,1,50,Vermont,0,0,6,6172,6235,6502,6927,7300,7667,8161,8587,8970,9348,9824,10141,10417
1,1,50,Vermont,0,1,0,603107,604062,606119,608865,610930,612576,613461,614755,614989,615228,615543,616533,616532
1,1,50,Vermont,0,1,1,586384,587155,588287,590076,591226,591990,591941,592125,591478,591023,590153,590890,590891
1,1,50,Vermont,0,1,2,3027,3040,3359,3602,3942,4277,4590,5014,5248,5618,6075,6009,5971
1,1,50,Vermont,0,1,3,2366,2374,2396,2346,2283,2291,2219,2208,2137,2132,2121,2038,2002
1,1,50,Vermont,0,1,4,5293,5396,5730,6117,6398,6596,6885,7224,7576,7570,7872,7957,7953
1,1,50,Vermont,0,1,5,125,125,133,127,139,131,140,142,151,142,146,146,140
1,1,50,Vermont,0,1,6,5912,5972,6214,6597,6942,7291,7686,8042,8399,8743,9176,9493,9575
1,1,50,Vermont,0,2,0,5506,5556,6104,6577,6928,7344,7754,8137,8492,8923,9274,9208,9428
1,1,50,Vermont,0,2,1,4829,4876,5327,5727,5998,6358,6614,6889,7179,7512,7770,7702,7716
1,1,50,Vermont,0,2,2,211,211,259,280,301,322,368,372,392,433,459,447,445
1,1,50,Vermont,0,2,3,116,116,138,144,164,176,187,209,225,238,258,270,268
1,1,50,Vermont,0,2,4,66,66,68,72,84,88,86,92,95,106,111,112,109
1,1,50,Vermont,0,2,5,24,24,24,24,23,24,24,30,30,29,28,29,48
1,1,50,Vermont,0,2,6,260,263,288,330,358,376,475,545,571,605,648,648,842
1,1,50,Vermont,1,0,0,298240,298769,300444,302483,303652,304840,305793,306602,306943,307429,307689,308206,308367
1,1,50,Vermont,1,0,1,289569,290013,291161,292678,293392,294158,294524,294827,294721,294768,294463,294823,294872
1,1,50,Vermont,1,0,2,1887,1896,2099,2247,2412,2597,2814,3031,3158,3369,3577,3613,3599
1,1,50,Vermont,1,0,3,1266,1271,1290,1261,1241,1275,1236,1248,1205,1229,1240,1194,1172
1,1,50,Vermont,1,0,4,2444,2489,2647,2848,2968,3002,3169,3269,3377,3414,3508,3541,3536
1,1,50,Vermont,1,0,5,75,75,79,77,79,76,85,92,96,88,97,91,101
1,1,50,Vermont,1,0,6,2999,3025,3168,3372,3560,3732,3965,4135,4386,4561,4804,4944,5087
1,1,50,Vermont,1,1,0,295494,295997,297378,299168,300167,301144,301912,302509,302738,302952,303040,303580,303625
1,1,50,Vermont,1,1,1,287173,287591,288502,289805,290386,290989,291245,291397,291188,291023,290595,290976,291016
1,1,50,Vermont,1,1,2,1767,1776,1954,2094,2255,2417,2617,2822,2951,3143,3338,3375,3361
1,1,50,Vermont,1,1,3,1200,1205,1211,1179,1147,1168,1129,1124,1075,1089,1085,1039,1020
1,1,50,Vermont,1,1,4,2414,2459,2617,2813,2929,2961,3130,3229,3338,3368,3459,3492,3486
1,1,50,Vermont,1,1,5,61,61,65,63,66,63,73,77,81,74,83,77,76
1,1,50,Vermont,1,1,6,2879,2905,3029,3214,3384,3546,3718,3860,4105,4255,4480,4621,4666
1,1,50,Vermont,1,2,0,2746,2772,3066,3315,3485,3696,3881,4093,4205,4477,4649,4626,4742
1,1,50,Vermont,1,2,1,2396,2422,2659,2873,3006,3169,3279,3430,3533,3745,3868,3847,3856
1,1,50,Vermont,1,2,2,120,120,145,153,157,180,197,209,207,226,239,238,238
1,1,50,Vermont,1,2,3,66,66,79,82,94,107,107,124,130,140,155,155,152
1,1,50,Vermont,1,2,4,30,30,30,35,39,41,39,40,39,46,49,49,50
1,1,50,Vermont,1,2,5,14,14,14,14,13,13,12,15,15,14,14,14,25
1,1,50,Vermont,1,2,6,120,120,139,158,176,186,247,275,281,306,324,323,421
1,1,50,Vermont,2,0,0,310373,310849,311779,312959,314206,315080,315422,316290,316538,316722,317128,317535,317593
1,1,50,Vermont,2,0,1,301644,302018,302453,303125,303832,304190,304031,304187,303936,303767,303460,303769,303735
1,1,50,Vermont,2,0,2,1351,1355,1519,1635,1831,2002,2144,2355,2482,2682,2957,2843,2817
1,1,50,Vermont,2,0,3,1216,1219,1244,1229,1206,1192,1170,1169,1157,1141,1139,1114,1098
1,1,50,Vermont,2,0,4,2915,2973,3151,3341,3514,3682,3802,4047,4294,4262,4475,4528,4526
1,1,50,Vermont,2,0,5,74,74,78,74,83,79,79,80,85,83,77,84,87
1,1,50,Vermont,2,0,6,3173,3210,3334,3555,3740,3935,4196,4452,4584,4787,5020,5197,5330
1,1,50,Vermont,2,1,0,307613,308065,308741,309697,310763,311432,311549,312246,312251,312276,312503,312953,312907
1,1,50,Vermont,2,1,1,299211,299564,299785,300271,300840,301001,300696,300728,300290,300000,299558,299914,299875
1,1,50,Vermont,2,1,2,1260,1264,1405,1508,1687,1860,1973,2192,2297,2475,2737,2634,2610
1,1,50,Vermont,2,1,3,1166,1169,1185,1167,1136,1123,1090,1084,1062,1043,1036,999,982
1,1,50,Vermont,2,1,4,2879,2937,3113,3304,3469,3635,3755,3995,4238,4202,4413,4465,4467
1,1,50,Vermont,2,1,5,64,64,68,64,73,68,67,65,70,68,63,69,64
1,1,50,Vermont,2,1,6,3033,3067,3185,3383,3558,3745,3968,4182,4294,4488,4696,4872,4909
1,1,50,Vermont,2,2,0,2760,2784,3038,3262,3443,3648,3873,4044,4287,4446,4625,4582,4686
1,1,50,Vermont,2,2,1,2433,2454,2668,2854,2992,3189,3335,3459,3646,3767,3902,3855,3860
1,1,50,Vermont,2,2,2,91,91,114,127,144,142,171,163,185,207,220,209,207
1,1,50,Vermont,2,2,3,50,50,59,62,70,69,80,85,95,98,103,115,116
1,1,50,Vermont,2,2,4,36,36,38,37,45,47,47,52,56,60,62,63,59
1,1,50,Vermont,2,2,5,10,10,10,10,10,11,12,15,15,15,14,15,23
1,1,50,Vermont,2,2,6,140,143,149,172,182,190,228,270,290,299,324,325,421
3,5,51,Virginia,0,0,0,7079057,7105817,7198362,7286873,7366977,7475575,7577105,7673725,7751000,7833496,7925937,8001024,8024617
3,5,51,Virginia,0,0,1,5277314,5291975,5342181,5387673,5427062,5484790,5535129,5579437,5611286,5647186,5690274,5725432,5737904
3,5,51,Virginia,0,0,2,1410793,1416671,1431476,1446516,1459320,1479563,1497615,1518543,1532613,1548267,1565478,1579414,1585613
3,5,51,Virginia,0,0,3,22747,23233,25126,26881,28534,30429,32188,33938,35756,37665,39888,41525,41770
3,5,51,Virginia,0,0,4,267711,271565,288780,306208,323616,342482,362814,381441,399640,416988,434370,449149,452281
3,5,51,Virginia,0,0,5,4590,4654,5077,5359,5688,6035,6452,6847,7187,7564,7987,8201,8261
3,5,51,Virginia,0,0,6,95902,97719,105722,114236,122757,132276,142907,153519,164518,175826,187940,197303,198788
3,5,51,Virginia,0,1,0,6749484,6771549,6836712,6897080,6948739,7026274,7094409,7157629,7204529,7257827,7318507,7369199,7387851
3,5,51,Virginia,0,1,1,4988217,4999290,5027048,5049595,5065992,5099021,5122621,5140929,5149291,5162957,5181990,5198632,5206944
3,5,51,Virginia,0,1,2,1385223,1390699,1403995,1417563,1428611,1446240,1461805,1479716,1491097,1504072,1518483,1530069,1535841
3,5,51,Virginia,0,1,3,18957,19040,19375,19559,19621,19949,20104,20218,20342,20508,20722,20941,21051
3,5,51,Virginia,0,1,4,264731,268542,285427,302412,319409,337830,357624,375710,393471,410256,427171,441621,444707
3,5,51,Virginia,0,1,5,3492,3534,3748,3903,4063,4261,4461,4620,4784,5016,5197,5243,5280
3,5,51,Virginia,0,1,6,88864,90444,97119,104048,111043,118973,127794,136436,145544,155018,164944,172693,174028
3,5,51,Virginia,0,2,0,329573,334268,361650,389793,418238,449301,482696,516096,546471,575669,607430,631825,636766
3,5,51,Virginia,0,2,1,289097,292685,315133,338078,361070,385769,412508,438508,461995,484229,508284,526800,530960
3,5,51,Virginia,0,2,2,25570,25972,27481,28953,30709,33323,35810,38827,41516,44195,46995,49345,49772
3,5,51,Virginia,0,2,3,3790,4193,5751,7322,8913,10480,12084,13720,15414,17157,19166,20584,20719
3,5,51,Virginia,0,2,4,2980,3023,3353,3796,4207,4652,5190,5731,6169,6732,7199,7528,7574
3,5,51,Virginia,0,2,5,1098,1120,1329,1456,1625,1774,1991,2227,2403,2548,2790,2958,2981
3,5,51,Virginia,0,2,6,7038,7275,8603,10188,11714,13303,15113,17083,18974,20808,22996,24610,24760
3,5,51,Virginia,1,0,0,3472119,3486075,3532976,3573178,3609197,3661265,3713459,3765250,3803034,3844513,3888042,3925983,3938213
3,5,51,Virginia,1,0,1,2608435,2616583,2643222,2663635,2681658,2709524,2736987,2762369,2778579,2797817,2818594,2836916,2843608
3,5,51,Virginia,1,0,2,674843,677688,684715,691375,696225,705761,714483,725447,732175,739695,747357,754410,757547
3,5,51,Virginia,1,0,3,11633,11889,12848,13720,14587,15583,16538,17502,18502,19569,20748,21653,21782
3,5,51,Virginia,1,0,4,128139,129925,137986,145999,153924,162870,172362,181257,189587,197580,205517,212513,214006
3,5,51,Virginia,1,0,5,2321,2358,2584,2716,2895,3051,3331,3560,3741,3956,4145,4256,4288
3,5,51,Virginia,1,0,6,46748,47632,51621,55733,59908,64476,69758,75115,80450,85896,91681,96235,96982
3,5,51,Virginia,1,1,0,3296478,3307938,3340739,3366599,3388278,3424436,3459358,3493726,3516668,3543323,3571280,3597039,3606630
3,5,51,Virginia,1,1,1,2453173,2459418,2474427,2483125,2489557,2504868,2518564,2530467,2535296,2543408,2552447,2561656,2566118
3,5,51,Virginia,1,1,2,662091,664721,671066,677049,681115,689267,696703,706078,711524,717627,723969,729823,732739
3,5,51,Virginia,1,1,3,9599,9636,9749,9767,9780,9920,10015,10083,10151,10229,10306,10433,10488
3,5,51,Virginia,1,1,4,126649,128412,136322,144129,151840,160541,169766,178328,186448,194176,201881,208685,210156
3,5,51,Virginia,1,1,5,1689,1711,1832,1888,1976,2064,2189,2284,2366,2478,2524,2551,2570
3,5,51,Virginia,1,1,6,43277,44040,47343,50641,54010,57776,62121,66486,70883,75405,80153,83891,84559
3,5,51,Virginia,1,2,0,175641,178137,192237,206579,220919,236829,254101,271524,286366,301190,316762,328944,331583
3,5,51,Virginia,1,2,1,155262,157165,168795,180510,192101,204656,218423,231902,243283,254409,266147,275260,277490
3,5,51,Virginia,1,2,2,12752,12967,13649,14326,15110,16494,17780,19369,20651,22068,23388,24587,24808
3,5,51,Virginia,1,2,3,2034,2253,3099,3953,4807,5663,6523,7419,8351,9340,10442,11220,11294
3,5,51,Virginia,1,2,4,1490,1513,1664,1870,2084,2329,2596,2929,3139,3404,3636,3828,3850
3,5,51,Virginia,1,2,5,632,647,752,828,919,987,1142,1276,1375,1478,1621,1705,1718
3,5,51,Virginia,1,2,6,3471,3592,4278,5092,5898,6700,7637,8629,9567,10491,11528,12344,12423
3,5,51,Virginia,2,0,0,3606938,3619742,3665386,3713695,3757780,3814310,3863646,3908475,3947966,3988983,4037895,4075041,4086404
3,5,51,Virginia,2,0,1,2668879,2675392,2698959,2724038,2745404,2775266,2798142,2817068,2832707,2849369,2871680,2888516,2894296
3,5,51,Virginia,2,0,2,735950,738983,746761,755141,763095,773802,783132,793096,800438,808572,818121,825004,828066
3,5,51,Virginia,2,0,3,11114,11344,12278,13161,13947,14846,15650,16436,17254,18096,19140,19872,19988
3,5,51,Virginia,2,0,4,139572,141640,150794,160209,169692,179612,190452,200184,210053,219408,228853,236636,238275
3,5,51,Virginia,2,0,5,2269,2296,2493,2643,2793,2984,3121,3287,3446,3608,3842,3945,3973
3,5,51,Virginia,2,0,6,49154,50087,54101,58503,62849,67800,73149,78404,84068,89930,96259,101068,101806
3,5,51,Virginia,2,1,0,3453006,3463611,3495973,3530481,3560461,3601838,3635051,3663903,3687861,3714504,3747227,3772160,3781221
3,5,51,Virginia,2,1,1,2535044,2539872,2552621,2566470,2576435,2594153,2604057,2610462,2613995,2619549,2629543,2636976,2640826
3,5,51,Virginia,2,1,2,723132,725978,732929,740514,747496,756973,765102,773638,779573,786445,794514,800246,803102
3,5,51,Virginia,2,1,3,9358,9404,9626,9792,9841,10029,10089,10135,10191,10279,10416,10508,10563
3,5,51,Virginia,2,1,4,138082,140130,149105,158283,167569,177289,187858,197382,207023,216080,225290,232936,234551
3,5,51,Virginia,2,1,5,1803,1823,1916,2015,2087,2197,2272,2336,2418,2538,2673,2692,2710
3,5,51,Virginia,2,1,6,45587,46404,49776,53407,57033,61197,65673,69950,74661,79613,84791,88802,89469
3,5,51,Virginia,2,2,0,153932,156131,169413,183214,197319,212472,228595,244572,260105,274479,290668,302881,305183
3,5,51,Virginia,2,2,1,133835,135520,146338,157568,168969,181113,194085,206606,218712,229820,242137,251540,253470
3,5,51,Virginia,2,2,2,12818,13005,13832,14627,15599,16829,18030,19458,20865,22127,23607,24758,24964
3,5,51,Virginia,2,2,3,1756,1940,2652,3369,4106,4817,5561,6301,7063,7817,8724,9364,9425
3,5,51,Virginia,2,2,4,1490,1510,1689,1926,2123,2323,2594,2802,3030,3328,3563,3700,3724
3,5,51,Virginia,2,2,5,466,473,577,628,706,787,849,951,1028,1070,1169,1253,1263
3,5,51,Virginia,2,2,6,3567,3683,4325,5096,5816,6603,7476,8454,9407,10317,11468,12266,12337
4,9,53,Washington,0,0,0,5894281,5910512,5985722,6052349,6104115,6178645,6257305,6370753,6461587,6562231,6667426,6724540,6744496
4,9,53,Washington,0,0,1,5081885,5089730,5131720,5166047,5188400,5228882,5271430,5339831,5389485,5445589,5505691,5535262,5548035
4,9,53,Washington,0,0,2,199176,199718,205250,210038,212949,217049,221729,229193,234347,242340,250117,252333,253407
4,9,53,Washington,0,0,3,96937,97315,99254,100972,103046,105992,108415,111104,114361,117951,120524,122649,123258
4,9,53,Washington,0,0,4,330510,334430,349658,364599,378181,392988,409177,429033,446725,463498,480895,491685,495202
